"Tele20_1";"Tele20_2";"Tele20_3";"Tele80_1";"Tele80_2";"Tele80_3";"Tele200_1";"Tele200_2";"Tele200_3";"Meso20_1";"Meso20_2";"Meso20_3";"Meso80_1";"Meso80_2";"Meso80_3";"Meso200_1";"Meso200_2";"Meso200_3";"Wavel."
0,00304787270155587;0,000387209335219236;-0,000935988684582744;0,000887912305516266;-0,00309590947666195;-0,00196632531824611;-0,00125005799151344;0,00069397171145686;-9,0265912305516e-05;0,00047497666195191;-0,00102079066478076;-0,00187019660537482;-0,000384998585572843;-0,000965107496463932;-0,000649949080622348;-0,00164266195190948;-0,00202681046676096;-0,000879493635077793;840
0,000292158415841585;-0,00159950495049505;0,00108829702970297;-0,00093380198019802;-6,23762376238037e-07;-0,0034780396039604;-0,000946772277227723;-0,00208374257425743;0,0027140198019802;0,000466762376237623;0,00032449504950495;-0,000965910891089109;-0,000762712871287128;-0,00155482178217822;-0,00284366336633663;-0,000241376237623762;-0,00335752475247525;-0,00191920792079208;839
0,00105830127298444;-0,000351362093352192;-0,00243056011315417;0,000832340876944837;-0,00167848090523338;0,000650103253182461;-0,00215662942008487;0,000425400282885432;-0,000749837340876945;-0,00169659476661952;-0,00180336209335219;-0,00208076803394625;-0,000244570014144272;-8,06789250353605e-05;0,00259147949080622;-0,00280623338048091;-0,00035338189533239;0,000152934936350778;838
-0,00158998444130127;-0,000640647807637907;-0,000912845827439887;-0,000265944837340877;0,00151523338048091;0,000261817538896747;0,00155808486562942;0,000632114568599717;0,00143887694483734;-0,00111238048090523;0,00105335219236209;0,00121094625176803;0,000683144271570014;-0,00219496463932108;0,000975193776520509;-0,00317951909476662;-0,0016976676096181;-0,00134935077793494;837
-0,0019605558698727;-0,00100521923620933;0,00145358274398868;-0,000164516265912305;9,96619519094768e-05;-0,00183275388967468;9,15134370579921e-05;-0,000181456859971711;-0,00137569448373409;0,000926048090523338;0,00159278076379067;-0,00239762517680339;-0,000112427157001414;-0,0010265360678925;-0,000640377652050919;0,000353909476661952;0,00108576096181047;0,000984077793493635;836
-0,00384727015558699;-0,00230793352192362;-0,0010621315417256;0,000429769448373409;-0,00310305233380481;-0,000626468175388968;-8,92008486562945e-05;0,002010828854314;-0,000148408769448373;-0,00119716619519095;0,000211066478076379;0,00075166053748232;-0,0006881414427157;-0,00110625035360679;0,000890908062234795;-0,00235380480905233;-0,00231295332390382;0,00123136350777935;835
0,000951586987270156;0,000108923620933522;0,000722725601131542;-0,000930373408769449;-0,000694195190947666;-0,00133961103253182;-0,000522343705799151;-0,00274431400282885;0,000872448373408769;-0,0022398090523338;0,00232592362093352;-0,000345482319660537;-0,00245328429985856;0,00229460678925035;-0,00221323479490806;0,00151505233380481;0,00124890381895332;-0,00136477934936351;834
0,00125772984441301;0,000620066478076379;-0,000172131541725601;0,000374769448373409;-5,5052333804809e-05;0,000708531824611033;0,000715799151343706;0,000278828854314003;-0,00147040876944837;-0,00157316619519095;0,000151066478076379;-0,00049833946251768;-0,0014581414427157;-0,000902250353606789;0,00148990806223479;-0,00161780480905233;-0,00123795332390382;0,000789363507779349;833
-0,00224469872701556;-0,00373136209335219;-0,00144156011315417;-0,000489659123055163;0,00080551909476662;0,00191710325318246;-0,000850629420084866;-0,00259659971711457;-0,000473837340876945;0,000476405233380481;-0,00127336209335219;-0,000311768033946252;0,000362429985855728;-0,00138067892503536;-0,00158752050919378;0,000626766619519095;-0,00365338189533239;-0,00179906506364922;832
-4,36987270155585e-05;0,00351263790664781;-0,000721560113154173;0,000104340876944838;-9,64809052333805e-05;-0,00136189674681754;0,000923370579915135;-0,000267599717114568;-0,000558837340876945;-0,000158094766619519;-0,000442362093352192;0,000176231966053748;-0,00166757001414427;0,000940321074964639;-0,000445520509193776;-0,0017962333804809;0,00025661810466761;-0,00230406506364922;831
-0,00166498444130127;0,000956352192362093;0,00145315417256011;0,00239305516265912;0,00200223338048091;0,00286181753889675;-0,00031391513437058;-0,000552885431400282;0,00271887694483734;0,000987119519094767;0,000155352192362094;0,00129394625176803;0,000889144271570014;-0,000152964639321075;0,000187193776520509;0,00256448090523338;0,0011403323903819;0,00257664922206506;830
-0,00122927015558699;0,000138066478076379;-0,000739131541725601;-0,00259723055162659;-0,000911052333804809;-0,000171468175388967;0,000840799151343706;-0,001087171145686;-0,00101640876944837;-0,000255166195190948;0,000315066478076379;0,00077466053748232;-0,0001911414427157;0,000433749646393211;-0,000616091937765205;0,000106195190947666;0,000580046676096181;-0,00297363649222065;829
0,000905301272984441;0,00164363790664781;0,00169143988684583;7,23408769448374e-05;0,00042951909476662;0,00244510325318246;-0,000863629420084866;0,00153740028288543;-0,000949837340876945;0,000915905233380481;-0,000254362093352192;0,00137323196605375;0,00253342998585573;-0,00127267892503536;0,00244347949080622;-0,000643233380480905;0,00270261810466761;0,00259093493635078;828
-0,00438469872701556;-0,000829362093352192;8,74398868458274e-05;-0,00168665912305516;0,00189351909476662;0,00192110325318246;-0,00131962942008487;-0,000469599717114569;-0,000223837340876945;-0,000158594766619519;-0,000221362093352192;-0,000758768033946252;-0,000489570014144272;-0,00144767892503536;-0,000841520509193777;-0,000823233380480905;-0,00230438189533239;-0,000869065063649222;827
0,00045487270155587;0,000722209335219236;-0,00161698868458274;0,000818912305516266;-0,00151390947666195;-0,000861325318246111;-0,00181105799151344;0,00251597171145686;0,000474734087694484;-0,00033752333804809;0,000623209335219236;0,000268803394625177;-0,00217099858557284;0,000828892503536068;0,000560050919377652;-0,000458661951909477;-0,000867810466760962;3,95063649222067e-05;826
-0,000392698727015559;-0,000223362093352192;-0,00155256011315417;-0,000313659123055163;0,000808519094766619;0,000450103253182461;-0,00231762942008487;-0,00123759971711457;-0,00248383734087694;-0,000335594766619519;-0,00197536209335219;-0,000881768033946252;0,000294429985855728;-0,00265467892503536;-0,000997520509193777;-0,000823233380480905;-0,00263838189533239;0,000516934936350778;825
-0,000566698727015559;0,000687637906647807;0,00148643988684583;-0,00140065912305516;-0,000682480905233381;-0,00389489674681754;-0,00176462942008487;-0,00162659971711457;0,000445162659123055;-0,00266659476661952;0,00118663790664781;0,000794231966053748;-0,00214657001414427;0,000725321074964639;-0,00137652050919378;-0,000277233380480905;6,76181046676098e-05;-0,00213306506364922;824
0,00166572984441301;0,00304406647807638;0,0027068684582744;-0,000324230551626591;-0,000184052333804809;0,000584531824611033;0,000821799151343706;0,001245828854314;0,000620591230551626;0,000609833804809052;0,00159706647807638;0,00010566053748232;0,0010988585572843;-0,00236625035360679;0,00218890806223479;0,000882195190947666;0,00308704667609618;0,000468363507779349;823
-0,00306398444130127;-0,000649647807637907;0,000835154172560113;7,05516265912316e-06;-0,000507766619519095;0,00118781753889675;0,00216808486562942;-0,00190588543140028;1,18769448373408e-05;-0,000536880480905233;-0,000173647807637907;0,000927946251768034;0,00173014427157001;0,000200035360678925;-0,00126280622347949;0,000236480905233381;0,0015153323903819;0,000715649222065064;822
0,000344015558698727;0,000693352192362094;-8,0845827439887e-05;0,000380055162659123;-0,000791766619519095;0,000108817538896747;-3,191513437058e-05;-7,18854314002828e-05;-0,00354012305516266;-0,000280380480905233;-0,000275647807637907;-0,00139605374823197;-0,00134585572842999;0,000538035360678925;-0,000733806223479491;-0,00367551909476662;-0,0018036676096181;-0,00164435077793494;821
-0,000185270155586987;-0,00111093352192362;-0,000317131541725601;0,000805769448373409;-0,000355052333804809;-0,000103468175388967;-0,000959200848656294;-0,000604171145685997;-0,00117040876944837;0,000416833804809052;-0,00191493352192362;-0,00106833946251768;0,0010378585572843;0,000111749646393211;-0,0022040919377652;0,000140195190947666;1,80466760961811e-05;0,00023536350777935;820
8,35869872701554e-05;-6,30763790664781e-05;0,00212972560113154;-0,000255373408769448;0,000904804809052334;-0,000941611032531825;0,00116165629420085;-0,00157331400282885;-0,00166255162659123;0,000141190947666195;0,00100092362093352;0,000777517680339463;0,000241715700141443;-0,000449393210749646;-0,00197423479490806;0,00100205233380481;-0,000400096181046676;-0,00132177934936351;819
0,000762729844413013;-0,000369933521923621;-0,000262131541725601;0,00202776944837341;-0,000985052333804809;0,000796531824611033;3,97991513437058e-05;0,000118828854314003;-0,000171408769448373;0,000515833804809052;3,1066478076379e-05;-0,00114833946251768;0,0009908585572843;0,000168749646393211;0,000271908062234795;0,00133019519094767;-0,000482953323903819;0,000609363507779349;818
-0,00156212729844413;0,000232209335219236;-0,000855988684582744;-0,00151208769448373;-0,000205909476661952;0,00012467468175389;0,00178694200848656;-0,00101302828854314;0,000417734087694484;0,00115197666195191;-0,000538790664780764;-0,000257196605374823;0,000599001414427157;-0,000401107496463932;-0,000728949080622348;0,000428338048090523;-0,000378810466760962;0,00123650636492221;817
-0,000200698727015559;0,00259763790664781;0,00176443988684583;-0,00194565912305516;0,000475519094766619;0,000495103253182461;0,000404370579915134;0,00299640028288543;0,000125162659123055;0,000524905233380481;-0,000215362093352192;0,000892231966053748;0,000463429985855728;4,33210749646391e-05;0,00286247949080622;0,00134576661951909;0,00015261810466761;-0,000746065063649222;816
-0,000416984441301273;-0,000850647807637906;0,000110154172560113;0,00107405516265912;-0,000512766619519095;-0,000716182461103253;0,00134808486562942;0,00227911456859972;0,00123387694483734;0,00122411951909477;-0,000194647807637907;-0,000394053748231966;0,00101414427157001;0,000818035360678925;0,00119919377652051;0,00238148090523338;0,0012443323903819;0,00277864922206506;815
0,00154830127298444;-6,23620933521929e-05;0,00159443988684583;-0,00106965912305516;0,00105051909476662;-0,00262289674681754;0,00118537057991513;0,000476400282885431;0,000272162659123055;-0,000148594766619519;0,00137763790664781;0,00145623196605375;-0,000611570014144272;0,000293321074964639;0,000753479490806223;0,00206476661951909;0,000696618104667609;0,00146693493635078;814
0,000292729844413013;0,00145406647807638;8,18684582743989e-05;-0,000616230551626591;-0,000717052333804809;-0,000611468175388968;-0,00125420084865629;0,000570828854314003;0,000178591230551627;-0,000644166195190947;-0,000381933521923621;-0,00108833946251768;0,0009618585572843;0,000733749646393211;0,00176690806223479;0,000252195190947666;-0,000501953323903819;0,00145936350777935;813
-0,000770555869872702;-0,00145221923620934;-0,00134341725601131;-0,000727516265912306;0,000672661951909477;0,000808246110325318;0,000926513437057991;-0,000829456859971711;0,000856305516265912;0,00113504809052334;5,87807637906646e-05;0,000342374823196605;0,00165157284299859;-0,000254536067892504;0,000665622347949081;0,00207190947666195;5,17609618104669e-05;0,00192507779349364;812
-0,000364698727015559;0,000995637906647808;-0,000175560113154173;0,000478340876944837;-0,000938480905233381;-0,000878896746817539;0,000512370579915134;-0,000219599717114569;-0,000145837340876945;0,000288405233380481;0,000357637906647807;0,000364231966053748;5,44299858557284e-05;0,00110932107496464;-0,000113520509193777;0,000360766619519095;0,00158361810466761;0,00146993493635078;811
0,000519301272984441;0,000389637906647807;5,43988684582745e-06;0,00200234087694484;-0,00084248090523338;0,00158010325318246;0,00275937057991513;0,000628400282885432;0,00102016265912306;0,00215290523338048;0,00147963790664781;0,00101223196605375;0,00209942998585573;-9,6789250353607e-06;0,000601479490806223;0,00418076661951909;0,00209961810466761;0,00360693493635078;810
3,04441301272982e-05;-0,00102321923620934;-0,00135841725601132;0,00180248373408769;-0,000455338048090523;0,000507246110325318;0,000728513437057992;0,000493543140028289;0,000337305516265912;0,000821048090523338;-0,000679219236209336;-0,000277625176803395;0,000441572842998586;0,000820463932107496;-0,000265377652050919;0,00176490947666195;0,00106376096181047;0,00231907779349364;809
-0,00030412729844413;-0,000952790664780764;0,000302011315417256;-0,00100408769448373;-0,000609909476661952;-0,00131832531824611;0,00121694200848656;0,00183097171145686;-0,00114026591230552;0,000292476661951909;-0,000417790664780764;-0,000211196605374823;-0,000305998585572843;0,000472892503536068;0,00246105091937765;0,00269133804809052;0,00199318953323904;0,00277750636492221;808
-0,000855841584158416;-0,00219550495049505;-0,00177570297029703;-0,00071780198019802;-0,000647623762376238;-0,0012310396039604;0,00107322772277228;-0,00132874257425743;-0,000609980198019802;0,000800762376237624;-0,00024150495049505;-0,00155491089108911;0,000494287128712871;0,00118317821782178;0,00112733663366337;0,00283362376237624;0,00211347524752475;0,00191079207920792;807
0,000171015558698727;0,000919352192362094;-0,000411845827439887;0,00232905516265912;0,00133523338048091;0,00113181753889675;0,00066508486562942;0,000642114568599717;0,00149187694483734;1,11195190947667e-05;-6,76478076379067e-05;0,00116494625176803;0,00187414427157001;0,00149503536067893;0,00267619377652051;0,00223248090523338;0,0016853323903819;0,00169864922206506;806
-0,000915555869872702;-2,52192362093354e-05;0,000367582743988684;-0,00127651626591231;-0,00124533804809052;8,3246110325318e-05;0,000438513437057991;-0,00102845685997171;-7,46944837340881e-05;0,000325548090523338;-0,00116321923620934;0,000835374823196605;0,000718572842998585;0,0010104639321075;0,00029162234794908;0,00294190947666195;0,000260760961810467;0,00163807779349364;805
-0,000496555869872701;0,000431780763790665;-0,000807417256011315;0,000321483734087695;0,000382661951909477;0,00103824611032532;-0,00117848656294201;-0,000168456859971711;8,73055162659126e-05;0,000638048090523338;0,000241780763790665;-0,000471625176803394;0,00121257284299859;0,000189463932107497;0,000762622347949081;0,00162990947666195;-0,00107023903818953;0,00287107779349364;804
0,00179258698727016;0,00116492362093352;0,000792725601131542;-0,000396373408769448;0,000395804809052334;0,000124388967468175;-0,000783343705799152;0,00204768599717115;-0,00115155162659123;0,0016381909476662;0,000866923620933522;0,00209751768033946;0,00221371570014144;0,000735606789250354;0,00211476520509194;0,00191105233380481;0,00259190381895332;0,00212822065063649;803
-0,00122584158415842;0,000843495049504951;-0,00015070297029703;-0,00036580198019802;0,000317376237623763;-0,000718039603960396;0,000456227722772277;0,000504257425742574;-2,79801980198021e-05;0,000955762376237624;-0,00129950495049505;0,000376089108910891;0,000900287128712871;0,00230017821782178;0,000570336633663367;0,00221962376237624;0,00179747524752475;0,00234479207920792;802
0,000795444130127298;0,000518780763790665;0,000692582743988684;-0,000621516265912306;-0,00112733804809052;-5,87538896746815e-05;0,000642513437057992;0,000912543140028288;0,000963305516265912;0,000525048090523338;0,00111578076379066;0,000928374823196605;0,00246057284299859;0,000855463932107497;0,00141862234794908;2,90947666195193e-06;0,00253476096181047;0,00375507779349364;801
-0,000322413012729844;0,00139492362093352;-0,000101274398868459;-0,00123737340876945;-0,000360195190947667;-0,000406611032531825;0,000961656294200849;0,000544685997171146;-0,00189255162659123;0,000557690947666195;0,000444923620933522;-0,000156482319660538;0,00150871570014144;0,000189606789250353;0,00173376520509194;0,00103605233380481;0,00176090381895332;0,000696220650636492;800
0,000631158415841584;0,00012549504950495;0,00024329702970297;0,00019119801980198;0,00148337623762376;0,0015759603960396;-0,000297772277227723;0,000375257425742574;0,000629019801980197;0,000743262376237623;0,00114749504950495;-0,00010691089108911;0,00247928712871287;0,000665178217821782;0,00173133663366337;0,00195962376237624;0,00113147524752475;0,00190779207920792;799
-8,04130127298444e-05;-0,000268076379066478;2,57256011315416e-05;0,00141962659123055;-0,000938195190947666;-0,000506611032531825;0,000920656294200849;-0,000320314002828855;-0,000408551626591231;-7,68090523338049e-05;-8,80763790664783e-05;0,000157517680339463;0,00129971570014144;0,000715606789250354;0,000745765205091938;0,00194405233380481;0,00204990381895332;0,00154522065063649;798
-0,000716555869872701;3,47807637906651e-05;0,000494582743988684;-5,45162659123055e-05;-0,000543338048090524;0,000323246110325318;0,000590513437057992;-0,00110145685997171;-0,000769694483734088;0,000655048090523338;-0,000150219236209335;-9,86251768033946e-05;-0,000443427157001414;-0,000542536067892504;0,000288622347949081;0,00155490947666195;-0,000864239038189534;0,00143907779349364;797
0,00124115841584158;0,000302495049504951;-0,00033870297029703;3,71980198019798e-05;0,000370376237623762;0,000839960396039604;-0,000260772277227723;8,12574257425743e-05;0,0010650198019802;0,000393762376237623;0,00108949504950495;-7,59108910891092e-05;0,000396287128712871;-0,000914821782178218;0,00151233663366337;-0,000626376237623762;0,000502475247524752;0,000310792079207921;796
0,000561158415841584;-0,00054950495049505;-0,00031670297029703;-0,00037780198019802;-0,000941623762376237;-0,000106039603960396;0,00152322772277228;-0,00136474257425743;-0,000175980198019802;-3,92376237623762e-05;-5,15049504950495e-05;-0,000528910891089109;-0,000141712871287129;0,000643178217821782;-0,000226663366336634;-0,000776376237623762;0,000169475247524753;0,00188479207920792;795
-0,000448698727015559;-0,000155362093352192;-0,000254560113154172;-7,65912305516259e-06;-0,00086948090523338;0,000824103253182461;0,000403370579915134;-0,000756599717114569;0,000425162659123055;0,000295405233380481;-0,00105336209335219;0,000298231966053748;0,000548429985855728;0,000144321074964639;0,00119747949080622;0,000682766619519095;0,00030161810466761;0,00163993493635078;794
0,000378586987270156;0,000186923620933522;0,000979725601131542;-0,00131237340876945;-0,00125919519094767;-0,000290611032531825;0,000821656294200849;0,00100168599717115;0,000444448373408769;-0,000365809052333805;0,00142892362093352;0,00112951768033946;0,000432715700141443;-0,000240393210749646;-3,7234794908062e-05;-0,000184947666195191;0,000210903818953324;-0,000642779349363508;793
0,000131015558698727;7,23521923620936e-05;-0,000122845827439887;-0,000579944837340877;0,000168233380480906;-0,000801182461103253;-6,29151343705797e-05;7,11145685997174e-05;0,000261876944837341;-0,000656880480905233;-5,36478076379064e-05;0,000549946251768034;-0,000737855728429986;0,00100703536067893;-2,18062234794906e-05;-0,000901519094766619;0,000349332390381896;-0,000512350777934936;792
0,0016594441301273;0,000594780763790665;-0,000377417256011315;0,000945483734087695;0,00109566195190948;0,000750246110325318;0,000540513437057992;0,000965543140028289;0,00120130551626591;0,00108554809052334;0,000878780763790665;-0,000581625176803395;0,00155357284299859;0,000992463932107497;0,000849622347949081;-0,000689090523338048;0,00259076096181047;0,000384077793493635;791
0,000434015558698727;-0,000928647807637907;-9,58458274398869e-05;1,50551626591231e-05;-0,000128766619519095;-0,000137182461103253;-0,00027191513437058;-7,78854314002829e-05;-0,000956123055162659;0,000427119519094767;-0,000627647807637907;-0,000372053748231966;-0,000717855728429986;-0,000161964639321075;-0,00117280622347949;0,00142948090523338;-2,96676096181046e-05;0,000372649222065064;790
0,00144115841584158;-0,000587504950495049;0,00087129702970297;-0,000110801980198019;0,000696376237623762;0,0010839603960396;0,000355227722772277;0,000830257425742574;0,0019130198019802;0,000324262376237624;-0,000362504950495049;-0,000101910891089109;0,00127528712871287;-0,000692821782178218;-0,000168663366336634;0,000503623762376238;0,000611475247524753;0,000336792079207921;789
-0,00019612729844413;-0,00144279066478076;0,000581011315417256;-0,00259408769448373;0,000221090523338048;0,00044067468175389;0,000631942008486563;0,00113997171145686;-0,000780265912305516;-0,00010702333804809;-0,00116879066478076;0,000719803394625177;0,000700001414427157;-0,00120710749646393;-0,000102949080622348;0,000894338048090523;0,000295189533239038;-0,000458493635077793;788
-0,00012712729844413;-0,000393790664780764;0,000424011315417256;-0,000580087694483734;-1,79094766619518e-05;0,00056867468175389;0,000412942008486563;-0,00055702828854314;-0,00101526591230552;0,000779476661951909;-0,000108790664780764;0,000381803394625177;0,000869001414427157;2,68925035360679e-05;-0,000167949080622348;-0,000535661951909477;-0,000522810466760962;0,000252506364922206;787
0,00126872984441301;-0,000565933521923621;0,000301868458274399;-0,000745230551626591;0,000747947666195191;0,000347531824611033;0,000609799151343706;4,88288543140026e-05;-0,000333408769448373;-0,000428166195190948;-0,000147933521923621;2,46605374823199e-05;0,0005108585572843;-0,00110425035360679;-0,000765091937765205;-0,000476804809052334;-0,00119695332390382;0,000276363507779349;786
-0,000342841584158416;-8,85049504950496e-05;-5,67029702970298e-05;-0,00066980198019802;0,000448376237623762;-0,0010350396039604;0,00125222772277228;-0,00171974257425743;-0,000198980198019802;-0,00124573762376238;1,54950495049506e-05;0,000199089108910891;0,000263287128712871;0,00148117821782178;-0,00111666336633663;-1,53762376237624e-05;-0,000595524752475248;-0,000376207920792079;785
-0,000297841584158416;-0,00048250495049505;0,00012429702970297;0,00039619801980198;0,00131037623762376;-0,000517039603960396;-0,000894772277227722;-0,00150074257425743;0,000147019801980198;-0,000856237623762376;0,00038049504950495;-0,000556910891089109;0,000761287128712871;0,00148717821782178;-0,000509663366336634;-0,000681376237623762;0,000193475247524752;-0,000792207920792079;784
-0,000578698727015559;0,000513637906647808;0,000262439886845828;-0,000298659123055163;-2,94809052333806e-05;0,000621103253182461;2,33705799151346e-05;0,00107640028288543;0,000720162659123055;0,000189905233380481;0,000464637906647808;0,00201323196605375;-0,000428570014144271;0,000677321074964639;-0,000390520509193777;0,000558766619519095;6,86181046676096e-05;0,000414934936350778;783
-0,000513698727015558;0,000122637906647808;-0,00123956011315417;0,000632340876944837;-0,00022348090523338;-0,000491896746817539;-0,000288629420084866;0,000912400282885431;-0,00119783734087694;-0,000638594766619519;-0,000103362093352192;0,000416231966053748;-0,00146757001414427;-1,66789250353604e-05;0,000214479490806223;-0,0018552333804809;-0,00058538189533239;-0,000442065063649222;782
0,000476729844413013;-0,000106933521923621;1,86845827439882e-06;0,000890769448373409;0,000141947666195191;0,00125953182461103;0,000304799151343706;-1,1171145685997e-05;0,000891591230551626;-0,000115666195190948;-0,000159933521923621;8,66053748231957e-06;-0,0005261414427157;-0,000109250353606789;-9,09193776520503e-06;-0,00164780480905233;-7,79533239038189e-05;-0,00133563649222065;781
0,000272301272984441;0,000298637906647808;0,00111343988684583;0,000890340876944837;-0,00117948090523338;-0,000242896746817539;-0,000214629420084866;0,000586400282885431;0,000278162659123055;-9,25947666195191e-05;0,000398637906647808;0,000604231966053748;-0,000786570014144271;0,000511321074964639;4,84794908062236e-05;-0,00164523338048091;-0,00062438189533239;-0,00211106506364922;780
0,000373301272984441;-0,000498362093352193;-0,000652560113154172;0,000293340876944838;-0,00056648090523338;0,000420103253182461;-0,000607629420084866;-0,000967599717114568;0,000425162659123055;0,000410905233380481;-1,63620933521924e-05;-0,000119768033946252;-0,000143570014144272;0,00100032107496464;-0,000827520509193776;-0,000372233380480905;-0,00104238189533239;-0,000676065063649222;779
0,000585015558698727;6,33521923620936e-05;9,81541725601133e-05;0,000753055162659123;-0,000583766619519095;-2,11824611032529e-05;-1,69151343705798e-05;-0,000427885431400283;-0,000449123055162659;1,86195190947666e-05;0,000382352192362093;-0,000337053748231966;6,91442715700142e-05;-5,89646393210751e-05;-0,00145480622347949;0,000679480905233381;-0,000166667609618105;0,000580649222065064;778
0,00024187270155587;-0,000158790664780764;-3,19886845827438e-05;0,000782912305516266;-0,000483909476661952;-0,00069932531824611;-0,000506057991513437;-8,30282885431399e-05;-0,00157426591230552;-0,00113702333804809;-0,000412790664780764;0,000275803394625177;-0,00109399858557284;-0,000377107496463932;-0,000337949080622348;-0,00116866195190948;-0,00101481046676096;-0,00117149363507779;777
0,00102201555869873;-0,000132647807637907;-0,000512845827439887;-0,000215944837340877;-0,000829766619519095;-0,000512182461103253;-0,00094891513437058;9,51145685997171e-05;7,08769448373408e-05;-0,000524880480905233;-0,00125164780763791;-0,000942053748231966;-0,000315855728429986;-0,00135296463932108;-0,000835806223479491;-0,00063851909476662;-0,000443667609618105;-0,000657350777934937;776
-0,000185413012729844;-9,07637906647808e-06;0,000470725601131542;-0,00104337340876945;-0,00136919519094767;-0,000160611032531824;-0,000747343705799151;0,00109668599717115;-6,05516265912301e-05;-0,000118309052333805;-0,00139407637906648;0,000711517680339463;-0,000591284299858557;0,000213606789250354;-0,000519234794908062;-0,000582947666195191;-0,00101809618104668;-0,00140077934936351;775
0,00109958698727016;0,00147792362093352;0,00139472560113154;0,000151626591230552;0,00152880480905233;0,000754388967468176;0,000497656294200849;0,00157668599717115;0,00108344837340877;0,000309690947666196;0,000942923620933522;0,00155551768033946;0,000417715700141443;0,000772606789250354;-0,000130234794908062;-0,000785947666195191;0,000307903818953324;0,000501220650636493;774
0,00016187270155587;0,000150209335219236;0,00110201131541726;0,000660912305516266;0,000441090523338048;0,00025867468175389;-0,000730057991513437;-0,00071202828854314;0,000264734087694484;-0,000257523338048091;0,000343209335219236;-4,21966053748232e-05;-1,7998585572843e-05;6,68925035360678e-05;-0,000503949080622348;0,000365338048090523;-0,00112881046676096;-0,000268493635077793;773
