wl;Station;ap_665;anap_665;aphy_665;ap_665_uncorr;anap_665_uncorr;aphy_665_uncorr;aphy_665_homemade
665;PT01;0.359697894854;0.11431161382121;0.245386281032791;1.10409563634953;0.384484501736724;0.719611134612804;0.248260612751319
665;PT02;0.286477716282806;0.0934803824592229;0.192997333823583;0.895459484098255;0.319506412409083;0.575953071689173;0.208941481272268
665;PT03;0.166400485999658;0.0622475804791664;0.104152905520492;0.543166962826009;0.219771342922342;0.323395619903666;0.133642342138092
665;PT04;0.140863364778048;0.0542500856188092;0.086613279159239;0.465961058772997;0.193648353355787;0.27231270541721;0.116984956368022
665;PT05;0.544464337343021;0.111388267797581;0.43307606954544;1.6168689095973;0.375427050735654;1.24144185886165;0.378690262888032
665;PT06;0.67778205862177;0.112829834525116;0.564952224096654;1.97790964050571;0.379895820318332;1.59801382018738;0.46045728004594
665;PT07;0.208110831288059;0.0766803125272855;0.131430518760774;0.667303386765553;0.266260790034996;0.401042596730557;0.157872812375613
665;PT08;0.423470634614068;0.0553849144818393;0.368085720132229;1.28302955048928;0.197372906986012;1.08565664350327;0.341345071749927
665;PT09;0.383892396298778;0.0520260616526453;0.331866334646133;1.17225668537038;0.186330839998917;0.98592584537146;0.316803916985132
