wl;Ed_20;Ed_80;Ed_200
498;0.00130163040990094;0.00621892699945507;0.0125813127935515
499;0.00121804241225614;0.00593026687402727;0.011556662722432
500;0.00114215670158798;0.0056747780027124;0.0107000738424834
501;0.00107807863196785;0.00545783008133665;0.0099829795225559
502;0.00102883395965439;0.00528600474469482;0.00940503260251856
503;0.000994667039870229;0.00517169773797071;0.00905851766305303
504;0.000978869578680714;0.00510981157635134;0.00894003098366556
505;0.000987820389961093;0.00509086749941685;0.00902782646095648
506;0.00100484769190191;0.00509573793911788;0.0092342713058965
507;0.00102538664133383;0.00511345389063685;0.00950333425541716
508;0.00106023010930942;0.00514219294819707;0.00979724560878833
509;0.00109723455022213;0.00517556257727067;0.0101054768129939
510;0.00112482679105206;0.00520624984039177;0.0104151645434457
511;0.00115067044399025;0.00521598494370473;0.010652325492162
512;0.00117000367831235;0.00519787080099549;0.0107806357336435
513;0.00116771892377407;0.00514874754559923;0.010759650635242
514;0.00115948964367293;0.00507704427759648;0.0106699815915345
515;0.00115081857663334;0.00498609113771752;0.0105450010300124
516;0.00112548719665821;0.00486733060712031;0.0103245279326495
517;0.00109535380293271;0.00473061926491574;0.0100343378792549
518;0.00107947436959988;0.00459027782943718;0.00971786481570918
519;0.00105148953969706;0.0044419860548481;0.00935083929333547
520;0.00100981841103683;0.0042893231086295;0.00895348908516223
521;0.000975386647301171;0.00414503038383103;0.00860322417857521
522;0.000941881003249891;0.00399987513715718;0.00825855873750775
523;0.000905139476607974;0.00384831488973421;0.00789424428534784
524;0.000875757550482836;0.00370864557643048;0.00759534174069416
525;0.000849306945278439;0.00358120405043765;0.00734453769223987
526;0.000809610601374058;0.00346007264863134;0.00707139451924551
527;0.000781936336305097;0.00334010626461624;0.0068010595204287
528;0.000771501877964311;0.00322289395345962;0.00656042676252147
529;0.000750747071708061;0.00312671466248173;0.0064270973428961
530;0.000732668535815497;0.00304926005522708;0.00638924016331088
531;0.000734713506612938;0.00298611370139798;0.00642437547925678
532;0.000743994728770634;0.00294996066624285;0.00655098955973188
533;0.000763205814875313;0.00295646161728754;0.00681869003086866
534;0.000796181945264636;0.00300516033525513;0.00722315625311148
535;0.000877735641179966;0.00319139597988233;0.00814099715351325
536;0.00105269468365189;0.00363181790237267;0.0100447476001578
537;0.00141914279524599;0.00455887696096556;0.0139438264972774
538;0.00205634639830346;0.00618472699857375;0.0206362925120325
539;0.0030622628404147;0.00876952714079289;0.0311225248502819
540;0.00439825724354106;0.0122801813734647;0.0448692173749192
541;0.00593618435383988;0.0164711915941434;0.0604195521388777
542;0.00736923238867473;0.0207449664704646;0.0743779883059405
543;0.00841070284028637;0.0242834580534209;0.0837773739697504
544;0.00878800891236595;0.0262623014985067;0.0858672126814034
545;0.0083889357163378;0.0258914309094716;0.0804676849532916
546;0.00733298801284713;0.0232339095433117;0.0691725316425323
547;0.00590439091522291;0.0187339701645279;0.0551435277741373
548;0.00451993060123334;0.0140701656114279;0.0420621916783682
549;0.00346514675135805;0.0103864315624141;0.03242213595897
550;0.00273554867991344;0.00787157291857906;0.0258270440309217
551;0.00224279872829258;0.00626858721764378;0.0212965545455493
552;0.00184993087443978;0.00511657177379113;0.0174104623264222
553;0.00149209871082532;0.00415893669949509;0.0138299505347866
554;0.00114399219210262;0.0032706585118353;0.0104236884108709
555;0.000846063536614474;0.00252789570699978;0.00760158433978932
556;0.000619548605333634;0.0019560453751868;0.00545772549497638
557;0.00047954813302523;0.00157286963475687;0.00405053517109622
558;0.000387749898057493;0.0013314248436374;0.00316996817296397
559;0.000328948017460497;0.00119046373771027;0.00266647577688449
560;0.000294438321192369;0.00109908586989152;0.00238095154534836
561;0.000272954291497855;0.00102583194070851;0.00217869458551996
562;0.00025601946822304;0.000952355505202885;0.00197434313466386
563;0.00024140331349332;0.000903306503193576;0.00181662226336592
564;0.000226082477499024;0.000871696451822411;0.00169399365626484
565;0.000206841277702;0.000845918613676823;0.00158868469078934
566;0.000197259675514028;0.000824580551651705;0.00150899513810777
567;0.000197105382579812;0.000808519312149536;0.00145601681898408
568;0.000190921918997378;0.000803023591278955;0.001423337436411
569;0.000186695377460785;0.00080889318266724;0.00142689242862588
570;0.000191488282408659;0.000829819054452454;0.0014851782262576
571;0.000207997099558795;0.000870204546240509;0.0015979583879573
572;0.000247747641148217;0.000985570599272488;0.00189692867401323
573;0.000324727370889206;0.0012574190131476;0.00258500509442604
574;0.000471084299402148;0.00179265209186495;0.00385923298851789
