wl;a1_p;a2_p;a3_p;a4_p;a5_p;a6_p;a7_p;a8_p;a9_p;a1_nap;a2_nap;a3_nap;a4_nap;a5_nap;a6_nap;a7_nap;a8_nap;a9_nap;a1_phy;a2_phy;a3_phy;a4_phy;a5_phy;a6_phy;a7_phy;a8_phy;a9_phy
715;0.11005618227199;0.101517310864098;0.0759349769030022;0.0643121569576736;0.128345806294841;0.109009196922678;0.0947134141319315;0.0597231788859664;0.0610693919232794;0.0935558602982703;0.0785443418093182;0.0520193009837966;0.0458110766019027;0.0925576028669391;0.0862084745306176;0.0650746282487491;0.0431383499427352;0.039738186881064;0.0165003219737201;0.0229729690547801;0.0239156759192056;0.0185010803557709;0.0357882034279022;0.0228007223920606;0.0296387858831824;0.0165848289432312;0.0213312050422154
714;0.110882830070059;0.102329496318854;0.0761166771857539;0.0646969955969565;0.130335250992522;0.111198527938822;0.0951973037446599;0.0605331813327683;0.0616166946811785;0.0939314852672345;0.0790123213706344;0.0522063904528577;0.0459661784900306;0.0929008595692045;0.0866716802334538;0.0652885671962284;0.043353851290243;0.039952692281423;0.0169513448028248;0.0233171749482196;0.0239102867328962;0.0187308171069259;0.0374343914233178;0.0245268477053685;0.0299087365484315;0.0171793300425253;0.0216640023997555
713;0.112064695386786;0.102602711598159;0.0767345765904514;0.0647518438450671;0.131003907399414;0.113183852912284;0.0954642372689278;0.0613168571404678;0.0640445731742479;0.0943086200848007;0.0790090138482205;0.0523941528168961;0.0461218085259886;0.0932453972721861;0.0871374582274132;0.0655032094976677;0.0435704554694909;0.0401683640867207;0.0177560753019854;0.023593697749939;0.0243404237735553;0.0186300353190785;0.0377585101272276;0.0260463946848709;0.0299610277712602;0.0177464016709769;0.0238762090875272
712;0.113527004059304;0.103687376241109;0.077591206782628;0.0652614090906014;0.133380301873055;0.115615736805371;0.0961968014728428;0.0632422441009928;0.0656660474657099;0.0946872708268594;0.0792252924752074;0.0525825904961513;0.0462779685185459;0.0935912207855931;0.0876058232499104;0.0657185574654723;0.0437881682496194;0.0403852086853144;0.0188397332324448;0.0244620837659013;0.0250086162864767;0.0189834405720555;0.0397890810874616;0.0280099135554608;0.0304782440073705;0.0194540758513734;0.0252808387803955
711;0.114693887818537;0.10502078740493;0.0779598355326254;0.0659440113335817;0.135671574927895;0.118192105822351;0.0972153382759866;0.0647554998870028;0.0669427594802434;0.0950674435937791;0.0798615765502231;0.0527717059195681;0.0464346602827016;0.0939383349372993;0.088076790125205;0.06593461341965;0.0440069954305324;0.0406032325007958;0.0196264442247576;0.025159210854707;0.0251881296130573;0.0195093510508801;0.0417332399905958;0.0301153156971458;0.0312807248563366;0.0207485044564704;0.0263395269794477
710;0.116083894065385;0.10643008922087;0.0783723232554495;0.0666345399188166;0.138158161687842;0.121496689716967;0.0983284719941547;0.0667371875723621;0.0687663965068741;0.0954491445105057;0.0801181470534726;0.0529615015248279;0.046591885639706;0.0942867445734114;0.088550373764927;0.0661513796878359;0.0442269428430643;0.0408224419921858;0.0206347495548788;0.0263119421673975;0.0254108217306217;0.0200426542791106;0.0438714171144308;0.0329463159520401;0.0321770923063188;0.0225102447292978;0.0279439545146882
709;0.117755526243281;0.107450545937609;0.0789288519024718;0.0671525785438907;0.14089976829106;0.125117451419374;0.0992924341934943;0.0692536503997408;0.0698504896313022;0.0958323797266616;0.0801634555694853;0.0531519797583801;0.0467496464170824;0.0946364545583385;0.0890265891686029;0.0663688586053181;0.0444480163491471;0.0410428436541322;0.021923146516619;0.0272870903681239;0.0257768721440917;0.0204029321268082;0.0462633137327217;0.0360908622507711;0.0329235755881762;0.0248056340505937;0.0288076459771701
708;0.119811426784879;0.108651001730035;0.0795696394163136;0.0677183485417134;0.14432154558692;0.128747610955538;0.100022012762242;0.0712984257587228;0.0720608954452417;0.0962171554166449;0.0804242121006306;0.0533431430754737;0.0469079444486489;0.0949874697748616;0.089505451424188;0.0665870525150621;0.0446702218419796;0.0412644440171065;0.0235942713682338;0.028226789629404;0.02622649634084;0.0208104040930646;0.0493340758120589;0.0392421595313502;0.0334349602471794;0.0266282039167432;0.0307964514281352
707;0.121413561386421;0.11021521687241;0.0805439549079957;0.068246956575395;0.148686713192838;0.133112195217915;0.101033069865603;0.0739443527504513;0.0746831182771595;0.0966034777797297;0.0810958728686027;0.0535349939401889;0.0470667815745398;0.0953397951242033;0.0899869757085994;0.0668059637677368;0.0448935652461964;0.0414872496476039;0.024810083606691;0.0291193440038075;0.0270089609678069;0.0211801750008552;0.0533469180686351;0.0431252195093161;0.0342271060978665;0.029050787504255;0.0331958686295557
706;0.123570752755482;0.11213091970431;0.0814693051709514;0.068701289454506;0.151804076160667;0.13753178232522;0.101920570811699;0.0769401208127559;0.0777390670940124;0.096991353040166;0.0816845311722155;0.0537275348254688;0.0472261596412279;0.095693435526098;0.0904711772882542;0.0670255947217392;0.0451180525180381;0.0417112671483424;0.0265793997153162;0.0304463885320947;0.0277417703454825;0.0214751298132781;0.0561106406345687;0.0470606050369661;0.0348949760899599;0.0318220682947177;0.0360277999456701
705;0.126581499119426;0.114042106967591;0.0823731607012102;0.0696389566345024;0.154833923835936;0.142211588864965;0.102459116677618;0.0799456213019537;0.080525637344671;0.0973807874472812;0.0818723304907858;0.0539207682131515;0.0473860805015466;0.0960483959188619;0.0909580715196096;0.0672459477432203;0.0453436896455235;0.0419365031584644;0.0292007116721447;0.0321697764768049;0.0284523924880587;0.0222528761329558;0.0587855279170743;0.0512535173453557;0.0352131689343972;0.0346019316564302;0.0385891341862065
704;0.129586057022939;0.116018296053702;0.0829772521736327;0.0706069782168805;0.159925780529081;0.148305541029323;0.103996781535426;0.0837672644704161;0.0827126572158695;0.0977717872755802;0.0819087726018334;0.0541146965940017;0.0475465460147111;0.0964046812594637;0.0914476738497073;0.06746702520611;0.045570482648621;0.0421629643537393;0.0318142697473584;0.0341095234518681;0.028862555579631;0.0230604322021694;0.0635210992696169;0.0568578671796157;0.0365297563293162;0.0381967818217951;0.0405496928621302
703;0.132412657260416;0.118495636839114;0.0842850263789002;0.0714235045531609;0.16594368103734;0.155828799224569;0.105703236660674;0.0883210351040086;0.0870784531813009;0.0981643588248479;0.0822509519301136;0.0543093224677433;0.0477075580463414;0.0967622965235957;0.0919399998167208;0.0676888294921435;0.045798437579422;0.042390657446766;0.0342482984355676;0.0362446849090007;0.0299757039111569;0.0237159465068195;0.0691813845137446;0.0638887994078482;0.0380144071685303;0.0425225975245865;0.0446877957345349
702;0.13560537971302;0.121151814226206;0.0856386498289315;0.0725847328218805;0.171810927661654;0.163851153476174;0.107348638537879;0.0932463971562444;0.0927652813512587;0.0985585084202507;0.0824109451572262;0.0545046483430912;0.0478691184684842;0.0971212467057446;0.0924350650505063;0.0679113629908861;0.0460275605223156;0.0426195891871784;0.0370468712927697;0.0387408690689796;0.0311340014858403;0.0247156143533962;0.0746896809559093;0.0714160884256679;0.0394372755469931;0.0472188366339288;0.0501456921640803
701;0.139461294383933;0.124364630946175;0.0870747223814938;0.0737532856668622;0.178991530912233;0.173217062441904;0.109525928803266;0.0990383491899878;0.0976914503051615;0.0989542424124389;0.0826318560042736;0.0547006767377839;0.0480312291596349;0.0974815368192629;0.0929328852731567;0.0681346280997597;0.0462578575941631;0.0428497663618505;0.0405070519714946;0.0417327749419011;0.0323740456437099;0.0257220565072273;0.0815099940929701;0.0802841771687478;0.0413913007035059;0.0527804915958247;0.054841683943311
700;0.144484482685694;0.127997279359486;0.0888116534440924;0.0749156258884796;0.187786697569966;0.184087264078414;0.111528343459308;0.106289913450936;0.103544677644967;0.0993515671776495;0.0829207600344958;0.054897410178616;0.0481938920047602;0.0978431718964407;0.0934334762995591;0.0683586272240679;0.0464893349444743;0.0430811957951035;0.0451329155080447;0.0450765193249905;0.0339142432654764;0.0267217338837194;0.0899435256735252;0.0906537877788546;0.0431697162352404;0.0598005785064617;0.0604634818498638
699;0.150108053882263;0.132131411450533;0.0908018709166495;0.0763955163663121;0.197075286736701;0.196267710555887;0.113307870952613;0.114114580944708;0.110546161421548;0.0997504891178097;0.0832089512124794;0.0550948512014703;0.0483571088953204;0.0982061569885778;0.0939368540379562;0.0685833627770226;0.0467219987555848;0.0433138843489137;0.050357564764453;0.0489224602380531;0.0357070197151791;0.0280384074709917;0.0988691297481236;0.102330856517931;0.0447245081755907;0.0673925821891234;0.0672322770726344
698;0.156443324902746;0.136775846878069;0.0926064106455935;0.078219588182239;0.207999855825433;0.209921076443564;0.1156604613309;0.122575712354112;0.117681438043197;0.10015101466064;0.0837451402674969;0.0552930023513513;0.048520881729292;0.0985704971660551;0.0944430344905104;0.0688088371797695;0.0469558552428337;0.0435478389231218;0.0562923102421059;0.0530307066105724;0.0373134082942422;0.029698706452947;0.109429358659378;0.115478041953054;0.0468516241511301;0.0756198571112786;0.0741335991200748
697;0.163489027414491;0.141935457398302;0.0944149138855769;0.080214889997705;0.219417999417432;0.225021576093855;0.118874062278169;0.13266604479998;0.125717328628392;0.100553150259759;0.083912863023231;0.0554918661824171;0.0486852124111903;0.0989361975184082;0.0949520337538721;0.0690350528614146;0.0471909106547425;0.0437830664556428;0.0629358771547324;0.0580225943750709;0.0389230477031598;0.0315296775865147;0.120481801899024;0.130069542339983;0.049839009416754;0.0854751341452375;0.081934262172749
696;0.171317486080492;0.148179056723723;0.0966539718981575;0.0822832295382216;0.232720427981859;0.242701355938987;0.122217659974897;0.144445354241261;0.134870946990701;0.100956902394786;0.0841138092111543;0.0556914452580131;0.0488501028520918;0.0993032631543994;0.095463868019751;0.0692620122590497;0.0474271712731959;0.0440195739226783;0.070360583685706;0.0640652475125687;0.0409625266401444;0.0334331266861299;0.13341716482746;0.147237487919236;0.0529556477158478;0.0970181829680651;0.0908513730680225
695;0.180068512103174;0.155301080475205;0.0987846873870378;0.0846467122926639;0.249287699016727;0.263165217533645;0.125897129116553;0.157646120568058;0.145483370987704;0.10136227757145;0.0846670725190487;0.0558917421507046;0.0490155549696572;0.0996716992020909;0.095978553575491;0.0694897178177796;0.0476646434136216;0.0442573683389283;0.0787062345317239;0.0706340079561563;0.0428929452363332;0.0356311573230066;0.149615999814636;0.167186663958154;0.0564074112987733;0.109981477154437;0.101226002648776
694;0.190092740372476;0.163459564238827;0.101535792973819;0.0873133232413381;0.26726278592235;0.285782899130926;0.130018109194153;0.172715080597513;0.157588466979377;0.10176928232169;0.0850326063898338;0.0560927594423102;0.0491815706881541;0.100041510808918;0.0964961068046489;0.0697181719907477;0.0479033334251732;0.0444964567578057;0.0883234580507869;0.0784269578489936;0.0454430335315086;0.038131752553184;0.167221275113432;0.189286792326277;0.0602999372034056;0.12481174717234;0.113092010221572
693;0.201876928072769;0.172706882369302;0.105199242571701;0.0905198230850443;0.286696186217935;0.310970726110447;0.135063631870064;0.189089156566903;0.171291022041302;0.102177923203762;0.0849942560709535;0.0562944997239348;0.04934815193848;0.100412703141764;0.0970165441875766;0.0699473772391627;0.0481432476909129;0.0447368462716511;0.0996990048690064;0.0877126262983483;0.0489047428477657;0.0411716711465644;0.186283483076172;0.213954181922871;0.0651162546309008;0.14094590887599;0.126554175769651
692;0.21455535495652;0.18232102114351;0.108851632320843;0.0939739280575085;0.308843611702819;0.339120616750017;0.14108214637292;0.207642323162555;0.185400788863818;0.10258820680235;0.0853053226881143;0.0564969655960032;0.0495153006581848;0.10078528138703;0.0975398823020066;0.0701773360323251;0.0483843926279952;0.0449785440119491;0.111967148154169;0.0970156984553957;0.0523546667248397;0.0444586273993237;0.208058330315789;0.24158073444801;0.0709048103405953;0.159257930534559;0.140422244851869
691;0.228096943731655;0.192890800978298;0.112767908826869;0.0976148260852303;0.331827005822439;0.369241038263956;0.147014169639482;0.228199400325029;0.200952257225921;0.103000139728666;0.0856346940439665;0.0567001596682937;0.0496830187914947;0.101159250750716;0.0980661378236414;0.0704080508476537;0.0486267746878524;0.0452215571495459;0.125096804002989;0.107256106934332;0.0560677491585757;0.0479318072937356;0.230667755071724;0.271174900440315;0.0766061187918285;0.179572625637177;0.155730700076375
690;0.242952353422735;0.204474937482165;0.116824450892001;0.101670683355673;0.356529509844686;0.401557694735909;0.153003166971396;0.249816186135252;0.21902344650155;0.10341372862056;0.08570582915251;0.0569040845599716;0.0498513082893344;0.101534616458487;0.0985953275267466;0.0706395241707127;0.0488704003563802;0.0454658928948678;0.139538624802174;0.118769108329655;0.0599203663320291;0.0518193750663382;0.254994893386199;0.302962367209163;0.0823636428006836;0.200945785778872;0.173557553606682
689;0.258919262838572;0.216646325343332;0.121329527020342;0.106071480027765;0.383114844817073;0.436270819276117;0.159671617360979;0.273173956943147;0.237319632986105;0.103828980142628;0.0862529487750701;0.0571087428996231;0.0500201711093512;0.101911383755757;0.0991274682847474;0.0708717584952377;0.0491152761541248;0.0457115584981415;0.155090282695944;0.130393376568262;0.064220784120719;0.0560513089184137;0.281203461061317;0.33714335099137;0.0887998588657409;0.224058680789022;0.191608074487963
688;0.276038497446203;0.229707957632082;0.126568088056785;0.111010110662617;0.410558334288334;0.472717199286607;0.166969348952916;0.297863990466949;0.256980092009148;0.104245900986319;0.0868602282913988;0.0573141373252888;0.0501896092159374;0.102289557907754;0.0996625770708288;0.0711047563231635;0.0493614086364713;0.0459585612496145;0.171792596459884;0.142847729340684;0.0692539507314966;0.0608205014466798;0.30826877638058;0.373054622215778;0.0958645926297523;0.248502581830477;0.211021530759533
687;0.293088892791542;0.24261955504646;0.131570418014785;0.115892377884207;0.438628273754213;0.509485639588284;0.174170327512574;0.322693559587007;0.277652256665819;0.104664497870042;0.0869825650080877;0.0575202704844984;0.0503596245802544;0.102669144199604;0.10020067095854;0.0713385201646503;0.0496088043938321;0.0462069084797786;0.1884243949215;0.155636990038372;0.074050147530287;0.0655327533039531;0.335959129554609;0.409284968629744;0.102831807347924;0.273084755193175;0.23144534818604
686;0.309271303524547;0.255101097212808;0.13694081781501;0.120600122993461;0.466306020934984;0.547059882279164;0.181450962627208;0.347592620983126;0.298271027124616;0.105084777539278;0.0868883807693513;0.0577271450343041;0.0505302191802557;0.1030501479364;0.100741767122402;0.071573052538111;0.0498574700518379;0.0464566075595924;0.204186525985269;0.168212716443457;0.079213672780706;0.0700699038132058;0.363255872998584;0.446318115156763;0.109877910089097;0.297735150931288;0.251814419565023
685;0.32541292064603;0.267130735839212;0.142449955720957;0.125473474257076;0.492730956341428;0.584119357775795;0.188720017797596;0.372397049491193;0.318821478184634;0.105506746766687;0.0872109259398532;0.0579347636413154;0.0507013950007108;0.103432574443284;0.101285882838517;0.0718083559702386;0.0501074122715282;0.046707665900707;0.219906173879343;0.179919809899359;0.0845151920796412;0.074772079256365;0.389298381898144;0.482833474937278;0.116911661827357;0.322289637219665;0.272113812283927
684;0.341030753240292;0.278798612099984;0.147789295725437;0.13020903588198;0.516924826347755;0.618309847122907;0.195748290704108;0.395736818107441;0.338286717999518;0.105930412352218;0.0877743969714291;0.0581431289817331;0.0508731540332284;0.103816429065518;0.10183303548519;0.0720444329960331;0.0503586377495438;0.0469600909556917;0.235100340888074;0.191024215128555;0.0896461667437038;0.0793358818487512;0.413108397282237;0.516476811637717;0.123703857708075;0.345378180357898;0.291326627043826
683;0.354751235545166;0.288978557999653;0.152403041532507;0.134417102340547;0.540054385529299;0.650880632944298;0.202353324692613;0.417492369652611;0.355722924879235;0.106355781123219;0.0878318715921694;0.0583522437413841;0.0510454982762805;0.104201717168562;0.10238324254354;0.0722812861588287;0.05061115321832;0.0472138902182615;0.248395454421947;0.201146686407484;0.094050797791123;0.0833716040642664;0.435852668360736;0.548497390400759;0.130072038533785;0.366881216434291;0.308509034660974
682;0.367421313754068;0.29800544314666;0.157349872147986;0.138361584655561;0.55993810080027;0.679830735926314;0.208235401591562;0.436814586862632;0.37263685611972;0.106782859934547;0.0881439829159332;0.0585621106157559;0.0512184297352258;0.104588444138153;0.102936521598126;0.0725189180103217;0.0508649654462812;0.047469071223506;0.26063845381952;0.209861460230727;0.0987877615322299;0.0871431549203352;0.455349656662117;0.576894214328188;0.13571648358124;0.38594962141635;0.325167784896214
681;0.378515958168258;0.305987360539057;0.16252398488455;0.142191957030269;0.57607250809775;0.705107533375796;0.213543899272619;0.453863524506266;0.388198822460742;0.107211655668681;0.0886923387689404;0.0587727323100312;0.051391950422334;0.104976615380377;0.103492890337577;0.0727573311105974;0.0511200812380358;0.047725641548119;0.271304302499578;0.217295021770117;0.103751252574519;0.0908000066079355;0.471095892717373;0.601614643038219;0.140786568162022;0.40274344326823;0.340473180912623
680;0.388078892504914;0.312659445295886;0.166422014237949;0.145635698156222;0.590783837216503;0.727711138393099;0.218358597266914;0.468528342853692;0.401650934644734;0.10764217523583;0.0889672774107909;0.0589841115391229;0.0515660623568092;0.105366236321754;0.104052366555219;0.0729965280281584;0.0513765074345734;0.04798360881063;0.280436717269084;0.223692167885095;0.107437902698826;0.0940696357994132;0.485417600894749;0.62365877183788;0.145362069238756;0.417151835419119;0.353667325834104
679;0.396003837006341;0.317874208195649;0.16969735465873;0.148417841092295;0.602739614134331;0.745466463579022;0.222265906913088;0.480670678311534;0.412679361604399;0.10807442557405;0.0890767119927804;0.0591962510277094;0.0517407675648145;0.105757312409307;0.104614968149708;0.0732365113399514;0.0516342509134618;0.0482429806716366;0.287929411432292;0.228797496202868;0.11050110363102;0.0966770735274804;0.496982301725024;0.640851495429314;0.149029395573137;0.429036427398072;0.364436380932762
678;0.402301526715798;0.321869848701294;0.173149335787918;0.150824493122246;0.611450509790736;0.759578139071185;0.224888706984846;0.48921252971927;0.42231633919466;0.10850841364935;0.0892549888756507;0.059409153510269;0.0519160680794958;0.106149849110646;0.105180713125674;0.0734772836313956;0.0518933185890456;0.0485037648340384;0.293793113066449;0.232614859825643;0.113740182277649;0.0989084250427506;0.50530066068009;0.654397425945512;0.15141142335345;0.437319211130225;0.373812574360622
677;0.407315675617561;0.32511528891818;0.176586051138793;0.152903923267224;0.617412101696609;0.770370708074723;0.227395217896955;0.495550914072088;0.430117797989658;0.10894414645581;0.0897010786763957;0.059622821731116;0.0520919659410059;0.106543851914044;0.105749619594357;0.0737188474964105;0.0521537174126466;0.0487659690432722;0.298371529161751;0.235414210241784;0.116963229407677;0.100811957326218;0.510868249782565;0.664621088480365;0.153676370400544;0.443397196659441;0.381351828946386
676;0.410224813023623;0.326748291858356;0.178604229233965;0.15404681366121;0.621657831015306;0.778237126271667;0.229412404883889;0.500514666214304;0.435134933656155;0.109381631015691;0.0902455015030071;0.0598372584444355;0.0522684631965291;0.106939326328516;0.10632170577426;0.0739612055374434;0.0524154543727641;0.0490296010875483;0.300843182007932;0.236502790355349;0.118766970789529;0.101778350464681;0.51471850468679;0.671915420497407;0.155451199346446;0.44809921184154;0.386105332568606
675;0.411677573480606;0.327307704218044;0.179828399053616;0.154730640027414;0.62507544160151;0.78317875497842;0.230820060575076;0.503331767523483;0.437697038555308;0.109820874379552;0.0905321187731029;0.0600524664143189;0.0524455619003055;0.107336277883898;0.106896989991794;0.074204360365498;0.0526785364952769;0.0492946687980882;0.301856699101053;0.236775585444941;0.119775932639297;0.102285078127108;0.517739163717613;0.676281764986626;0.156615700209578;0.450653231028206;0.38840236975722
674;0.412356840881694;0.32752608725184;0.180907185091704;0.155538532173637;0.625666019459774;0.785254993929895;0.231513078807804;0.503789748006855;0.43925825151667;0.11026188362636;0.0908056344119966;0.0602684484147999;0.0526232641136549;0.107734712130924;0.107475490681933;0.0744483146001624;0.0529429708436467;0.0495611800493643;0.302094957255334;0.236720452839844;0.120638736676904;0.102915268059982;0.51793130732885;0.677779503247961;0.157064764207642;0.450846777163208;0.389697071467306
673;0.411354213618804;0.326330427626057;0.181148102093575;0.155565500331841;0.623347711067165;0.78360904928107;0.230990239805518;0.501587175463654;0.43909715827683;0.110704665863608;0.090995487953294;0.0604852072298902;0.0528015719050023;0.108134634641309;0.108057226388877;0.0746930708696367;0.0532087645191218;0.0498291427593396;0.300649547755197;0.235334939672763;0.120662894863684;0.102763928426839;0.515213076425856;0.675551822892194;0.156297168935881;0.448378410944532;0.38926801551749
672;0.408607943110228;0.324234882974988;0.180550420302847;0.154903697212628;0.619137188453268;0.779071274521061;0.230058660854894;0.497819406546021;0.437556152535401;0.111149228227427;0.0912618582349073;0.0607027456536148;0.0529804873499017;0.108536051007827;0.108642215766707;0.0749386318107624;0.0534759246609428;0.0500985648897099;0.297458714882802;0.232973024740081;0.119847674649232;0.101923209862726;0.510601137445441;0.670429058754354;0.155120029044132;0.444343481885078;0.387457587645691
671;0.405084935927514;0.321546400122313;0.180153380393198;0.154069067196635;0.613328172328304;0.771977638872119;0.228807010073969;0.492564361318723;0.435342581639628;0.111595577882704;0.0916718232197783;0.060921066490049;0.0531600125310613;0.108938966844388;0.10923047758006;0.0751850000690499;0.0537444584465488;0.0503694544461469;0.293489358044809;0.229874576902535;0.119232313903149;0.100909054665574;0.504389205483916;0.662747161292059;0.153622010004919;0.438819902872174;0.384973127193482
670;0.400429867906907;0.317508769084709;0.17875037048566;0.152691401241819;0.60667016673842;0.763287390557031;0.226621983333232;0.485785440892734;0.430575335053243;0.1120437220232;0.091751719895634;0.0611401725533537;0.053340149538368;0.109343387786126;0.109822030704792;0.0754321782987074;0.0540143730917854;0.0506418194785425;0.288386145883707;0.225757049189075;0.117610197932306;0.0993512517034506;0.497326778952294;0.653465359852239;0.151189805034525;0.431771067800949;0.3799335155747
669;0.39475164172973;0.313101959297359;0.177399216891239;0.150995504380337;0.597677438230849;0.751454428637029;0.223663611146722;0.476749360792799;0.424475435992414;0.11249366787166;0.0919858590876989;0.0613600666678121;0.0535209004689123;0.10974931948947;0.110416894128659;0.0756801691626695;0.0542856758511126;0.0509156680812552;0.28225797385807;0.22111610020966;0.116039150223427;0.0974746039114249;0.487928118741379;0.641037534508371;0.147983441984053;0.422463684941687;0.373559767911159
668;0.387479150471432;0.307591599355686;0.17523457009399;0.148819611826994;0.58605985878276;0.736327910690888;0.220600525941784;0.465777556749951;0.415566429634411;0.112945422679936;0.0921425096819428;0.0615807516678661;0.0537022674270136;0.110156767632234;0.111015086951991;0.0759289753326257;0.0545583740178155;0.0511910083933567;0.274533727791496;0.215449089673743;0.113653818426124;0.0951173443999806;0.475903091150527;0.625312823738897;0.144671550609159;0.411219182732135;0.364375421241055
667;0.379018127631499;0.300791971643238;0.172539541581985;0.146281847444222;0.573565718560961;0.719118109309617;0.217067514093822;0.453027803498763;0.405983931867269;0.113398993729101;0.0925027136606996;0.0618022303981525;0.053884252524245;0.110565737913691;0.111616628388379;0.0761785994890495;0.0548324749242149;0.0514678485988809;0.265619133902398;0.208289257982538;0.110737311183832;0.0923975949199772;0.46299998064727;0.607501480921237;0.140888914604773;0.398195328574548;0.354516083268388
666;0.369382310655901;0.293933615091966;0.169714730636677;0.143679713960299;0.560113763639192;0.699467102403039;0.21286616557219;0.439130428601898;0.395625502425658;0.113854388329568;0.0929240450456833;0.0620245057135401;0.0540668578794582;0.110976236054659;0.112221537765362;0.0764290443212268;0.0551079859418795;0.0517461969270739;0.255527922326333;0.201009570046283;0.107690224923137;0.0896128560808412;0.449137527584533;0.587245564637677;0.136437121250963;0.384022442660018;0.343879305498584
665;0.359697894854;0.286477716282806;0.166400485999658;0.140863364778048;0.544464337343021;0.67778205862177;0.208110831288059;0.423470634614068;0.383892396298778;0.11431161382121;0.0934803824592229;0.0622475804791664;0.0542500856188092;0.111388267797581;0.112829834525116;0.0766803125272855;0.0553849144818393;0.0520260616526453;0.245386281032791;0.192997333823583;0.104152905520492;0.086613279159239;0.43307606954544;0.564952224096654;0.131430518760774;0.368085720132229;0.331866334646133
664;0.349328889504869;0.278356917858507;0.16288359476749;0.137677497480698;0.527805886781674;0.65473440512573;0.20341760820391;0.406991392098136;0.371239189460664;0.114770677573475;0.093649379402233;0.0624714575704744;0.0544339378757835;0.11180183890661;0.113441538225152;0.0769324068142238;0.0556632679948002;0.0523074510960213;0.234558211931394;0.184707538456274;0.100412137197015;0.0832435596049146;0.416004047875064;0.541292866900579;0.126485201389686;0.351328124103335;0.318931738364642
663;0.338173144726239;0.270217389799951;0.159540450341125;0.134397605919874;0.509800655954783;0.629768814644028;0.198676579262475;0.390028615447276;0.358164919634539;0.115231586985509;0.09359857054228;0.0626961398732497;0.0546184167912211;0.112216955167686;0.114056668539016;0.0771853298979403;0.0559430539713595;0.0525903736235985;0.22294155774073;0.176618819257671;0.0968443104678748;0.0797791891286527;0.397583700787097;0.515712146105012;0.121491249364535;0.334085561475916;0.30557454601094
662;0.326705827212281;0.261905608676669;0.155996884553148;0.131253816573549;0.490932834086577;0.603559135670024;0.193527149071249;0.372021695923573;0.344480307187498;0.115694349486273;0.0938853241326336;0.0629216302836577;0.0548035245133426;0.112633622388624;0.114675245256996;0.0774390845032624;0.056224279942223;0.052874837648;0.211011477726007;0.168020284544035;0.0930752542694905;0.0764502920602069;0.378299211697953;0.488883890413027;0.116088064567986;0.31579741598135;0.291605469539498
661;0.314923932905493;0.252844871363562;0.152085014582337;0.127820563763188;0.472874299504818;0.577420022551356;0.188583978229118;0.353917236188544;0.329835341450269;0.116158972534668;0.0942621210874475;0.0631479317082811;0.0549892631977742;0.113051846399194;0.115297288286826;0.0776936733639761;0.056506953478423;0.0531608516283323;0.198764960370825;0.158582750276115;0.0889370828740557;0.0728313005654141;0.359822453105624;0.46212273426453;0.110890304865142;0.297410282710121;0.276674489821937
660;0.303937491043837;0.244654359360612;0.148759816486876;0.124854549530781;0.454404341257726;0.551509116342649;0.183877488766188;0.336012328999073;0.315687258244996;0.116625463619648;0.0945071179628901;0.0633750470641572;0.0551756350075741;0.113471633051208;0.115922817654404;0.0779490992228554;0.0567910821915375;0.0534484240704438;0.187312027424189;0.150147241397722;0.0853847694227187;0.0696789145232065;0.340932708206519;0.435586298688245;0.105928389543333;0.279221246807536;0.262238834174552
659;0.293095196988014;0.236786041080414;0.145133403964378;0.121814151034595;0.436151997064245;0.526049147755241;0.179418295333168;0.319137764231356;0.300981698613156;0.117093830260348;0.0949062397628566;0.0636029792788154;0.0553626421132574;0.113892988218598;0.116551853504505;0.0782053648316917;0.0570766737339109;0.053737563527185;0.176001366727666;0.141879801317557;0.0815304246855625;0.0664515089213378;0.322259008845647;0.409497294250735;0.101212930501477;0.262061090497445;0.247244135085971
658;0.282917317996346;0.229159152607304;0.142045108079265;0.119010291611466;0.419082969508112;0.502209329171828;0.175173415805714;0.302950773682112;0.287488662096138;0.117564080006204;0.0953043321486129;0.0638317312903153;0.0555502866928226;0.114315917797507;0.117184416101511;0.0784624729513238;0.0573637357988755;0.0540282785986694;0.165353237990142;0.133854820458691;0.0782133767889497;0.0634600049186435;0.304767051710605;0.385024913070317;0.0967109428543899;0.245587037883236;0.233460383497469
657;0.273632129892477;0.222454720409608;0.139634387293427;0.116599977493887;0.403290812891687;0.479813741849651;0.17144054059364;0.288019927782059;0.275533519968082;0.118036220437073;0.0955691879692163;0.0640613060472843;0.0557385709317772;0.114740427706368;0.117820525830128;0.0787204263516671;0.0576522761209744;0.0543205779325373;0.155595909455404;0.126885532440391;0.0755730812461425;0.0608614065621102;0.288550385185319;0.361993216019523;0.0927201142419732;0.230367651661084;0.221212942035544
656;0.265034189702839;0.216673703593709;0.136618124639479;0.114506122693912;0.389115526996369;0.459369153786276;0.167956461907011;0.274749773035397;0.264530444074368;0.118510259163359;0.095632218933821;0.0642917065089556;0.0559274970231639;0.115166523885991;0.118460203196126;0.0789792278117441;0.0579423024761861;0.0546144702242194;0.14652393053948;0.121041484659888;0.0723264181305237;0.0585786256707483;0.273949003110378;0.34090895059015;0.088977234095267;0.216807470559211;0.209915973850149
