wl;Ed_20;Ed_80;Ed_200
630;0.00179402875641731;0.00896198391227534;0.0218914205037291
631;0.00164438681526496;0.0085095842950727;0.0207682141423606
632;0.00128886315147614;0.0074973100437424;0.0182789943696202
633;0.000896045924364895;0.00638963951266093;0.0155164012669859
634;0.000591655552666038;0.00551802527520912;0.0133550827803282
635;0.000425558441164915;0.00501902363823233;0.012135853339836
636;0.000345476089774681;0.00476810032288145;0.0114977078668091
637;0.000315875484384727;0.00465192270730975;0.0111775599464253
638;0.00030348856609503;0.00456681495250428;0.0109381202856568
639;0.000291865943101927;0.00449787015562027;0.010772929580625
640;0.000282227807416131;0.00444277389199006;0.0106639281194127
641;0.000293695429445197;0.00442397433961668;0.0106188147663983
642;0.000311930233755061;0.0044248234524978;0.0106261997818262
643;0.000327669645477113;0.00443224682237073;0.0106613839815044
644;0.000326953493268774;0.00442253863178019;0.0106427216857365
645;0.000322451008500354;0.0044026049882115;0.0105872854270432
646;0.000331987853074102;0.00438395702815419;0.0105262766288076
647;0.000378396753329413;0.00445330396952603;0.0107052577268283
648;0.000462211396581888;0.00462199854889137;0.0111512318377584
649;0.000575824322491437;0.00487559054412694;0.0117931567133897
650;0.000638899074952058;0.005010547065198;0.0121376950356368
651;0.000598515673175352;0.0048850188866048;0.0118414974407547
652;0.000521856148458763;0.00460376886628753;0.0111696462542469
653;0.000433941259049284;0.0042561877420796;0.010332804092788
654;0.000354372802055346;0.00396073712153325;0.00960300625115735
655;0.000300936120773295;0.00376006246734675;0.00908854676767924
656;0.000277036731879228;0.00366037037973224;0.00881340174043117
657;0.000253168883237108;0.00356467005910674;0.00857141914816729
658;0.000237695036682125;0.00348022637359209;0.00836965530638005
659;0.000242159155940262;0.00342495926497031;0.00823859656162311
660;0.000291959113889133;0.00349979638497266;0.00843664486389397
661;0.00036764906234334;0.00365852741925704;0.00884386495721524
662;0.000410164860749129;0.00373814800551185;0.00904110235703528
663;0.000407400701811825;0.00368826343016325;0.0088997970140241
664;0.000359755859772354;0.00350003961908216;0.00840306766270896
665;0.000328113977509247;0.00334412704808592;0.00802137546870287
666;0.000317423909587497;0.00324461788674246;0.00779748713159014
667;0.00032194887849456;0.00320056058903444;0.00769217291834704
668;0.000317521028009204;0.00314062576932052;0.00756712285478234
669;0.000298781177307065;0.00304711994788526;0.00737337383157747
670;0.000279113317341885;0.00295271970731045;0.00713501795985321
671;0.000264119461216679;0.00286269057574444;0.00688613876287252
672;0.000257472647943347;0.00278101892962836;0.00665753176486435
673;0.000248083860981228;0.00270304957147179;0.00645523253355946
674;0.000236451392969676;0.00263456242398841;0.00629613803955469
675;0.000225960624122271;0.00258744808641427;0.00620831302830293
676;0.000231516691738382;0.00256689362181332;0.00617773173703111
677;0.000254979212098601;0.00256777337278286;0.00618226157051421
678;0.0002723814018613;0.0025575603902999;0.0061591024861555
679;0.000278761889600251;0.00252491625609951;0.00609040580232553
680;0.00027136778526841;0.00246121653197658;0.00596440806325722
681;0.000263668396724441;0.00239433945706749;0.00578856347946208
682;0.000254033608557197;0.00232610140840386;0.00557017003018607
683;0.000217588615056541;0.00222091035983897;0.00527147443246545
684;0.000206280907636795;0.00216447879497025;0.00513792732123008
685;0.000250589707227191;0.00221536411077297;0.00532457999779061
686;0.000325689799613449;0.0024029978300615;0.00580651300761477
687;0.000389877894943137;0.00258280846194194;0.00623351121469219
688;0.000381459717072661;0.00250403363133237;0.00603339607584321
689;0.000332442791055361;0.00236102807024726;0.0055708080000663
690;0.000271872450848781;0.00223176960642089;0.00506889334049089
691;0.000268375293919862;0.00215251289913757;0.00488413856589855
692;0.000291312947048105;0.00212189639398174;0.0049087777947495
693;0.000305733549637842;0.00212320114994165;0.00499381000231341
694;0.000262513031406802;0.00196934255110191;0.00469460484611238
695;0.000180895767900936;0.00170143506322601;0.00409058688211717
696;0.000132705447451872;0.0015068400707785;0.00358589148446998
697;0.000104408665140367;0.00138152911910225;0.00328179836852908
698;9.24879537756175e-05;0.00132871586304451;0.00321728205017647
699;9.15953252666006e-05;0.0013128374965134;0.00317277416448836
700;9.82264215537972e-05;0.00131935188501209;0.00315629681166291
701;0.000108844043750382;0.00133504362968607;0.00320745093089217
702;0.000134352616708986;0.00139850062925887;0.00337655367238336
703;0.000200840312577014;0.00157687840382935;0.00381937881101374
704;0.000367045872042769;0.00200438643042388;0.00487432699016124
705;0.000620020661068005;0.00269516406659247;0.00655752555396995
706;0.000928110474386924;0.003585323110141;0.00870636998974866
707;0.00115639761442808;0.00421364751057201;0.0102404301685296
708;0.00123565412900541;0.0043925734069809;0.0107044971989756
709;0.00107727346676758;0.00390720571657072;0.00956788567256303
710;0.000931730797736889;0.00347973553003498;0.00855968153764958
711;0.000874865650808024;0.00331354329603308;0.00815985208940667
712;0.000823998942547497;0.0030945847474867;0.00759416154819083
713;0.00067641991946555;0.0026054309868914;0.00636253657586039
714;0.000356975297423273;0.00170211398475451;0.00414148516833832
715;0.00015183673751821;0.00112784215167417;0.00270966903028208
716;8.72492401511672e-05;0.000937408909223436;0.00221989039023221
717;6.71222028687273e-05;0.000841434123320517;0.00203674130159956
718;6.3264157466608e-05;0.000806534656630361;0.00198584770865939
719;5.59285955612991e-05;0.000791205010335351;0.00192869360309256
720;5.85657733300795e-05;0.000782895261847586;0.00188150354511908
721;6.23443604229296e-05;0.000777630956634786;0.00183608037920211
722;5.54338609403853e-05;0.000774834373836436;0.00178684791064428
723;5.41658804899446e-05;0.000746322647995788;0.0017417640751296
724;5.88436228624181e-05;0.000697878861299581;0.0017060704970951
725;5.68532263296011e-05;0.00066987296953184;0.00168986342210545
726;5.23080660634643e-05;0.000661269453747682;0.00167974190296319
727;4.84731373600923e-05;0.000667888783705837;0.00166406642143756
728;5.05790541796467e-05;0.000658386673955571;0.00163168802594182
729;5.35139948259935e-05;0.000639179552318892;0.00157576012413906
730;4.64352351335365e-05;0.000631061580333799;0.00148336645101145
731;4.3208723055296e-05;0.000622153488368009;0.00143333087380876
732;4.57338654879327e-05;0.00060669871598702;0.00143215994051303
733;4.29741568492379e-05;0.000573273281606766;0.00138647536194653
734;3.66158487252161e-05;0.00054752151541987;0.00133066640499914
735;2.91396721161083e-05;0.00055007323465505;0.0012982800134904
736;2.80804414749607e-05;0.000539702306192089;0.0012817069735048
737;3.21389851031275e-05;0.000521734044783251;0.00127318122672278
738;3.42615533549027e-05;0.00053044493613866;0.00125385741424184
739;3.56999720093553e-05;0.000533549044421784;0.00124314835685777
740;3.89218884675622e-05;0.00052559473231746;0.00125681073417857
741;5.76580942450826e-05;0.000552457850425416;0.00134679356803205
742;7.3601341665463e-05;0.000575525268604367;0.0014104081634284
743;6.48017732089785e-05;0.000546947419668978;0.00132744304049975
744;5.08176728841069e-05;0.000506823680690094;0.0012076594920404
745;3.97407419713754e-05;0.000474034448302002;0.00110722507181976
746;4.08481785204804e-05;0.000475045162437399;0.00110245567813817
747;3.95792781332164e-05;0.000469405661109722;0.0011148097156454
748;2.97212760495279e-05;0.000439712433724427;0.00109777549636756
749;2.8122166924939e-05;0.000432808523455313;0.00105125901238089
750;3.16029363187809e-05;0.000437893988013442;0.00101576463324576
751;3.23552526019845e-05;0.000430685073229696;0.00105749239418886
752;2.89995591050305e-05;0.000403829494628683;0.00101292216856259
753;2.36786085534654e-05;0.000366588652197727;0.000887356661041325
754;2.58389065210951e-05;0.000355043501110958;0.000866535289561178
755;2.87905556311943e-05;0.000357276612063852;0.000890856469516274
756;3.41583111989059e-05;0.000399217742016781;0.000983953390532188
757;9.64331725374147e-05;0.000750514629428707;0.0016919242016569
758;0.000216503892705899;0.00143165131964973;0.0030433087264286
759;0.000400298002592997;0.00252578775822767;0.00517285413925017
760;0.000434412184945136;0.00273164966531122;0.00556802776198397
761;0.000278554255569782;0.00180788639002864;0.00376769909770556
762;0.000126154050558046;0.000947078018961305;0.00210368179468994
763;2.75248119662844e-05;0.000403204989992181;0.00103848652568622
764;1.68229638394586e-05;0.000335645620833995;0.000855549886028366
765;1.86781184730029e-05;0.000323813833591443;0.000799597619315747
766;2.09843873357243e-05;0.000309733366920181;0.000770194909818248
767;4.00415552133632e-05;0.000409085727970235;0.000989599948677194
768;5.94887860111855e-05;0.000519148191612436;0.00123645427577096
769;6.91402372770981e-05;0.000575916180138168;0.00136186260007146
770;5.82781589878989e-05;0.000507735634203572;0.00115557035760724
771;4.25078462674347e-05;0.000401981890932336;0.000875908749971229
772;4.09936368367767e-05;0.000368240149383069;0.000844000344196
773;3.57097545941473e-05;0.00033923571369447;0.000802252362130751
774;2.52821167554683e-05;0.000303218575408721;0.000711500633961654
775;1.70990405689004e-05;0.000265926819916637;0.000626352066469213
776;1.23050985142392e-05;0.000233959911085658;0.000562575805149251
777;1.17680727976543e-05;0.00021376103177013;0.000529770578305814
778;1.59321044239464e-05;0.000221635236834666;0.000516612133293112
779;1.79828603549538e-05;0.000232590889678939;0.00050892235183967
780;8.15905811991559e-06;0.000208040674741585;0.000488401659545828
781;3.59380229745996e-06;0.000196349182449279;0.000489333846831
782;9.16277167988388e-06;0.000215149702524261;0.000529302301136881
783;2.38400135842163e-05;0.000275703269082385;0.000626462344483156
784;3.84295786279115e-05;0.000344417928653267;0.000777676656635472
785;4.53315601929893e-05;0.000389270215900991;0.000942404463717559
786;3.95502016597482e-05;0.000360836401260682;0.000834471032084513
787;2.65543497879604e-05;0.000283361563257648;0.000578776315527761
788;1.6990383248856e-05;0.000209065786979972;0.000462533872045347
789;8.08768241905498e-06;0.000169689427132176;0.00042483170742054
790;2.0799808734197e-06;0.000173527775253446;0.000440100733944122
791;8.49573291473921e-06;0.000195377376013179;0.000439149682907128
792;1.75255479201155e-05;0.000208717658062876;0.000444366604655064
793;2.05653434685036e-05;0.000194630543115018;0.000471077069577478
794;1.7619687880743e-05;0.000189278071576535;0.000474840876012984
795;1.14955571168699e-05;0.000189862376061;0.000454786873460194
796;7.74064785984076e-06;0.00017552423020521;0.000425714838874898
